mnis_id,given_name,family_name,display_name,party_mnis_id,party_name,party_membership_start_date,party_membership_end_date
4277,Emma,Lewell-Buck,Mrs Emma Lewell-Buck,15,Labour,2013-05-02,
4659,Andrew,Lewer,Andrew Lewer,4,Conservative,2017-06-08,2024-05-30
985,Arthur,Lewis,Arthur Lewis,15,Labour,1900-01-01,
1027,Kenneth,Lewis,Sir Kenneth Lewis,4,Conservative,1959-10-08,
1059,Ronald,Lewis,Ron Lewis,15,Labour,1964-10-15,
461,Terence,Lewis,Mr Terry Lewis,15,Labour,1983-06-09,
54,Julian,Lewis,Sir Julian Lewis,4,Conservative,1997-05-01,2020-07-16
441,Ivan,Lewis,Mr Ivan Lewis,15,Labour,1997-05-01,2017-11-23
4009,Brandon,Lewis,Sir Brandon Lewis,4,Conservative,2010-05-06,2024-05-30
4500,Clive,Lewis,Clive Lewis,15,Labour,2015-05-07,
441,Ivan,Lewis,Mr Ivan Lewis,8,Independent,2017-11-23,2019-11-06
54,Julian,Lewis,Sir Julian Lewis,8,Independent,2020-07-15,
54,Julian,Lewis,Sir Julian Lewis,4,Conservative,2020-12-30,
573,Helen,Liddell,Baroness Liddell of Coatdyke,15,Labour,1994-06-30,
1396,Ian,Liddell-Grainger,Mr Ian Liddell-Grainger,4,Conservative,2001-06-07,2024-05-30
15,David,Lidington,Sir David Lidington,4,Conservative,1992-04-09,2019-11-06
699,David,Lightbown,Sir David Lightbown,4,Conservative,1983-06-09,
68,Peter,Lilley,Lord Lilley,4,Conservative,1983-06-09,
4640,David,Linden,David Linden,29,Scottish National Party,2017-06-08,2024-05-30
1614,Robert,Lindsay,Earl of Crawford and Balcarres,4,Conservative,1975-01-24,2019-11-28
141,John,Linton,Martin Linton,15,Labour,1997-05-01,
1125,Robert,Litherland,Robert Litherland,15,Labour,1979-09-27,2011-05-13
4611,Emma,Little Pengelly,Emma Little Pengelly,7,Democratic Unionist Party,2017-06-08,2019-11-06
145,Kenneth,Livingstone,Mr Ken Livingstone,8,Independent,2000-03-06,2004-01-10
145,Kenneth,Livingstone,Mr Ken Livingstone,15,Labour,2004-01-10,
558,Richard,Livsey,Lord Livsey of Talgarth,17,Liberal Democrat,1988-03-02,2010-09-15
1010,Ian,Lloyd,Sir Ian Lloyd,4,Conservative,1900-01-01,
51,Peter,Lloyd,Sir Peter Lloyd,4,Conservative,1979-05-03,
450,Anthony,Lloyd,Tony Lloyd,15,Labour,1983-06-09,2024-01-17
3968,Stephen,Lloyd,Stephen Lloyd,17,Liberal Democrat,2010-05-06,2018-12-06
3968,Stephen,Lloyd,Stephen Lloyd,8,Independent,2018-12-06,2019-11-06
3968,Stephen,Lloyd,Stephen Lloyd,17,Liberal Democrat,2019-10-29,2019-11-06
549,Elfyn,Llwyd,Mr Elfyn Llwyd,22,Plaid Cymru,1992-04-09,2015-03-30
272,David,Lock,Mr David Lock,15,Labour,1997-05-01,
4857,Carla,Lockhart,Carla Lockhart,7,Democratic Unionist Party,2019-12-12,
4751,Christopher,Loder,Chris Loder,4,Conservative,2019-12-12,2024-05-30
905,Geoffrey,Lofthouse,Lord Lofthouse of Pontefract,15,Labour,1997-06-12,2012-11-01
4815,Mark,Logan,Mark Logan,4,Conservative,2019-12-12,2024-05-30
4815,Mark,Logan,Mark Logan,8,Independent,2024-05-29,2024-05-30
3920,Naomi,Long,Naomi Long,1,Alliance,2010-05-06,2015-03-30
4396,Rebecca,Long-Bailey,Rebecca Long Bailey,15,Labour,2015-05-07,
4396,Rebecca,Long-Bailey,Rebecca Long Bailey,8,Independent,2024-07-23,2025-02-05
1664,Charles,Longbottom,Charles Longbottom,4,Conservative,1900-01-01,2013-02-05
4789,Marco,Longhi,Marco Longhi,4,Conservative,2019-12-12,2024-05-30
4647,Julia,Lopez,Julia Lopez,4,Conservative,2017-06-08,
3989,Giacomo,Lopresti,Jack Lopresti,4,Conservative,2010-05-06,2024-05-30
134,Michael,Lord,Lord Framlingham,8,Independent,1997-05-07,2010-03-25
134,Michael,Lord,Lord Framlingham,4,Conservative,1997-05-08,
4090,Jonathan,Lord,Mr Jonathan Lord,4,Conservative,2010-05-06,2024-05-30
114,Timothy,Loughton,Tim Loughton,4,Conservative,1997-05-01,2024-05-30
164,Andrew,Love,Mr Andrew Love,15,Labour,1997-05-01,2015-03-30
907,Edward,Loyden,Eddie Loyden,15,Labour,1900-01-01,
1665,Eric,Lubbock,Lord Avebury,17,Liberal Democrat,1971-09-20,2016-02-14
1470,Ian,Lucas,Ian C. Lucas,15,Labour,2001-06-07,2019-11-06
3930,Caroline,Lucas,Caroline Lucas,44,Green Party,2010-05-06,2024-05-30
908,Richard,Luce,Lord Luce,6,Crossbench,2000-10-02,2020-06-29
268,Peter,Luff,Sir Peter Luff,4,Conservative,1992-04-09,2015-03-30
1407,Iain,Luke,Mr Iain Luke,15,Labour,2001-06-07,
4023,Karen,Lumley,Karen Lumley,4,Conservative,2010-05-06,2017-05-03
5,Nicholas,Lyell,The Lord Lyell of Markyate,4,Conservative,1979-05-03,2010-08-30
1256,Elizabeth,Lynne,Liz Lynne,17,Liberal Democrat,1992-01-01,
1372,Alexander,Lyon,Alex Lyon,15,Labour,1900-01-01,
1457,John,Lyons,Mr John Lyons,15,Labour,2001-06-07,
4772,Kenny,MacAskill,Kenny MacAskill,29,Scottish National Party,2019-12-12,
4772,Kenny,MacAskill,Kenny MacAskill,1034,Alba Party,2021-03-29,2024-05-30
1666,Iain,MacCormick,Iain MacCormick,29,Scottish National Party,1900-01-01,2014-09-19
1667,Margo,MacDonald,Margo MacDonald,29,Scottish National Party,1900-01-01,
641,Calum,MacDonald (Domhnallach),Dr Calum MacDonald,15,Labour,1987-06-11,
1402,John,MacDougall,Mr John MacDougall,15,Labour,2001-06-07,2008-08-13
1668,Roderick,MacFarquhar,Roderick MacFarquhar,15,Labour,1900-01-01,
131,John,MacGregor,Lord MacGregor of Pulham Market,4,Conservative,1974-02-28,2019-07-26
3927,Mary,MacLeod,Mary Macleod,4,Conservative,2010-05-06,2015-03-30
1546,Angus,MacNeil,Angus Brendan MacNeil,29,Scottish National Party,2005-05-05,
1546,Angus,MacNeil,Angus Brendan MacNeil,8,Independent,2023-07-05,
393,Denis,MacShane,Mr Denis MacShane,15,Labour,1994-05-05,2010-10-14
393,Denis,MacShane,Mr Denis MacShane,8,Independent,2010-10-14,2012-07-04
393,Denis,MacShane,Mr Denis MacShane,15,Labour,2012-07-04,2012-11-05
1295,David,Macfarlane,Sir Neil Macfarlane,4,Conservative,1900-01-01,
7,Andrew,Mackay,Mr Andrew Mackay,4,Conservative,1977-03-31,
1133,John,Mackay,John Mackay,4,Conservative,1979-05-03,
1350,James,Mackenzie,Gregor Mackenzie,15,Labour,1900-01-01,
1669,George,Mackie,Lord Mackie of Benshie,17,Liberal Democrat,1974-05-10,2015-02-17
45,Andrew,Mackinlay,Andrew Mackinlay,15,Labour,1992-04-09,
4529,Craig,Mackinlay,Lord Mackinlay of Richborough,4,Conservative,2015-05-07,
4431,David,Mackintosh,David Mackintosh,4,Conservative,2015-05-07,2017-05-03
4758,Cherilyn,Mackrory,Cherilyn Mackrory,4,Conservative,2019-12-12,2024-05-30
497,David,Maclean,Lord Blencathra,4,Conservative,1983-07-28,
4668,Rachel,Maclean,Baroness Maclean of Redditch,4,Conservative,2017-06-08,2024-05-30
578,Robert,Maclennan,Lord Maclennan of Rogart,17,Liberal Democrat,1988-03-19,
910,Maurice,Macmillan,Viscount Macmillan of Ovenden,4,Conservative,1900-01-01,
12,Fiona,Mactaggart,Fiona Mactaggart,15,Labour,1997-05-01,2017-05-03
912,Maxwell,Madden,Max Madden,15,Labour,1900-01-01,
4418,Justin,Madders,Justin Madders,15,Labour,2015-05-07,
685,Diana,Maddock,Baroness Maddock,17,Liberal Democrat,1997-10-30,2020-06-26
6,William,Madel,Sir David Madel,4,Conservative,1970-06-18,
1368,Bryan,Magee,Bryan Magee,32,Social Democratic Party,1982-03-02,
648,Kenneth,Maginnis,Lord Maginnis of Drumglass,38,Ulster Unionist Party,1983-06-09,2001-06-07
648,Kenneth,Maginnis,Lord Maginnis of Drumglass,6,Crossbench,2001-07-20,2009-09-30
648,Kenneth,Maginnis,Lord Maginnis of Drumglass,38,Ulster Unionist Party,2009-10-01,2012-10-30
648,Kenneth,Maginnis,Lord Maginnis of Drumglass,49,Non-affiliated,2012-10-31,2013-07-11
648,Kenneth,Maginnis,Lord Maginnis of Drumglass,52,Independent Ulster Unionist,2013-07-12,
1032,Meredith,Maguire,Frank Maguire,8,Independent,1974-10-10,
1392,Khalid,Mahmood,Mr Khalid Mahmood,15,Labour,2001-06-07,2024-05-30
3914,Shabana,Mahmood,Shabana Mahmood,15,Labour,2010-05-06,
409,Alice,Mahon,Alice Mahon,15,Labour,1987-06-11,
1568,Anne,Main,Mrs Anne Main,4,Conservative,2005-05-05,2019-11-06
1219,Helen,Maitland,Lady Olga Maitland,4,Conservative,1900-01-01,
119,John,Major,Mr John Major,4,Conservative,1979-05-03,
4484,Alan,Mak,Alan Mak,4,Conservative,2015-05-07,
4253,Seema,Malhotra-Saluja,Seema Malhotra,15,Labour,2011-12-15,
1509,Shahid,Malik,Mr Shahid Malik,15,Labour,2005-05-05,
109,Humfrey,Malins,Mr Humfrey Malins,4,Conservative,1983-06-09,
324,Clare,Mallaber,Judy Mallaber,15,Labour,1997-05-01,
652,Seamus,Mallon,Mr Seamus Mallon,31,Social Democratic & Labour Party,1986-01-23,
1272,Peter,Malone,Gerald Malone,4,Conservative,1900-01-01,
4495,Christopher,Malthouse,Kit Malthouse,4,Conservative,2015-05-07,
500,Peter,Mandelson,Lord Mandelson,15,Labour,1992-04-09,
4762,Anthony,Mangnall,Anthony Mangnall,4,Conservative,2019-12-12,2024-05-30
1387,John,Mann,Lord Mann,15,Labour,2001-06-07,
4496,Scott,Mann,Scott Mann,4,Conservative,2015-05-07,2024-05-30
1387,John,Mann,Lord Mann,49,Non-affiliated,2019-10-28,
1387,John,Mann,Lord Mann,15,Labour,2024-05-24,
1273,Keith,Mans,Keith Mans,4,Conservative,1900-01-01,
4162,John,Maples,Lord Maples,4,Conservative,1983-06-09,2012-06-09
535,John,Marek,Dr John Marek,15,Labour,1983-06-09,2003-05-01
535,John,Marek,Dr John Marek,8,Independent,2003-05-01,
1339,Kenneth,Marks,Kenneth Marks,15,Labour,1900-01-01,
1242,Paul,Marland,Paul Marland,4,Conservative,1900-01-01,
913,Antony,Marlow,Tony Marlow,4,Conservative,1995-04-01,
1671,David,Marquand,David Marquand,15,Labour,1900-01-01,
1468,Robert,Marris,Rob Marris,15,Labour,2001-06-07,2017-05-03
465,Gordon,Marsden,Gordon Marsden,15,Labour,1997-05-01,2019-11-06
275,Paul,Marsden,Mr Paul Marsden,15,Labour,1997-05-01,2001-12-10
275,Paul,Marsden,Mr Paul Marsden,17,Liberal Democrat,2001-12-10,2005-04-06
275,Paul,Marsden,Mr Paul Marsden,8,Independent,2005-04-06,
1672,Richard,Marsh,Lord Marsh,6,Crossbench,1981-07-28,2011-07-29
1204,John,Marshall,Mr John Marshall,4,Conservative,1900-01-01,
1231,Robert,Marshall,Sir Michael Marshall,4,Conservative,1900-01-01,
1320,Edmund,Marshall,Dr Edmund Marshall,15,Labour,1971-05-27,
339,James,Marshall,Mr Jim Marshall,15,Labour,1974-10-10,
613,David,Marshall,Mr David Marshall,15,Labour,1979-05-03,
86,Robert,Marshall-Andrews,Mr Robert Marshall-Andrews,15,Labour,1997-05-01,
4768,Julie,Marson,Julie Marson,4,Conservative,2019-12-12,2024-05-30
1178,Harry,Marten,Sir Neil Marten,4,Conservative,1900-01-01,
1209,David,Martin,Mr David Martin,4,Conservative,1900-01-01,
3899,Michael,Martin,Lord Martin of Springburn,15,Labour,2000-10-23,2009-06-22
3899,Michael,Martin,Lord Martin of Springburn,47,Speaker,2000-10-23,2009-06-22
3899,Michael,Martin,Lord Martin of Springburn,47,Speaker,2000-10-23,2009-06-22
3899,Michael,Martin,Lord Martin of Springburn,8,Independent,2000-10-23,2009-06-22
3899,Michael,Martin,Lord Martin of Springburn,6,Crossbench,2009-08-25,2018-04-29
4678,Alexander,Martin,Sandy Martin,15,Labour,2017-06-08,2019-11-06
495,Eric,Martlew,Mr Eric Martlew,15,Labour,1987-06-11,
4471,Rachael,Maskell,Rachael Maskell,15,Labour,2015-05-07,
4245,Paul,Maskey,Paul Maskey,30,Sinn Féin,2011-06-09,
1062,Roy,Mason,Lord Mason of Barnsley,15,Labour,1987-10-20,2015-04-19
1607,John,Mason,John Mason,29,Scottish National Party,2008-07-24,
4625,Paul,Masterton,Paul Masterton,4,Conservative,2017-06-08,2019-11-06
49,Michael,Mates,Mr Michael Mates,4,Conservative,1974-10-10,
1315,David,Mather,Sir Carol Mather,4,Conservative,1900-01-01,
4408,Christian,Matheson,Christian Matheson,15,Labour,2015-05-07,2022-10-21
4408,Christian,Matheson,Christian Matheson,8,Independent,2022-10-21,2022-10-21
4404,Tania,Mathias,Dr Tania Mathias,4,Conservative,2015-05-07,2017-05-03
115,Francis,Maude,Lord Maude of Horsham,4,Conservative,1983-06-09,
1365,Raymond,Mawby,Ray Mawby,4,Conservative,1900-01-01,
121,Brian,Mawhinney,Lord Mawhinney,4,Conservative,1979-05-03,2019-11-09
607,John,Maxton,Lord Maxton,15,Labour,1979-05-03,
1296,Robert,Maxwell-Hyslop,Sir Robin Maxwell-Hyslop,4,Conservative,1900-01-01,2010-01-13
8,Theresa,May,Baroness May of Maidenhead,4,Conservative,1997-05-01,
914,Patrick,Mayhew,Lord Mayhew of Twysden,4,Conservative,1997-06-12,2015-06-01
4739,Jerome,Mayhew,Jerome Mayhew,4,Conservative,2019-12-12,
915,Vera,Maynard,Miss Joan Maynard,15,Labour,1900-01-01,
3926,Paul,Maynard,Paul Maynard,4,Conservative,2010-05-06,2024-05-30
1354,Stephen,McAdden,Sir Stephen McAdden,4,Conservative,1900-01-01,
589,John,McAllion,Mr John McAllion,15,Labour,1987-06-11,
4158,Thomas,McAvoy,Lord McAvoy,15,Labour,1987-06-11,
298,Stephen,McCabe,Lord McCabe,15,Labour,1997-05-01,2024-05-30
405,Christine,McCafferty,Chris McCafferty,15,Labour,1997-05-01,
4364,Callum,McCaig,Callum McCaig,29,Scottish National Party,2015-05-07,2017-05-03
4624,Elisha,McCallion,Elisha McCallion,30,Sinn Féin,2017-06-08,2019-11-06
3963,Michael,McCann,Mr Michael McCann,15,Labour,2010-05-06,2015-03-30
1491,Kerry,McCarthy,Kerry McCarthy,15,Labour,2005-05-05,
1553,Sarah,McCarthy-Fry,Sarah McCarthy-Fry,15,Labour,2005-05-05,
448,Ian,McCartney,Sir Ian McCartney,15,Labour,1987-06-11,
654,Robert,McCartney,Mr Robert McCartney,39,United Kingdom Unionist,1995-06-15,
3953,Jason,McCartney,Jason McCartney,4,Conservative,2010-05-06,2024-05-30
4028,Karl,McCartney,Karl McCartney,4,Conservative,2010-05-06,2024-05-30
3949,Gregg,McClymont,Gregg McClymont,15,Labour,2010-05-06,2015-03-30
655,William,McCrea,Lord McCrea of Magherafelt and Cookstown,7,Democratic Unionist Party,1983-06-09,
1186,Robert,McCrindle,Sir Robert McCrindle,4,Conservative,1900-01-01,
916,Anna,McCurley,Anna McCurley,4,Conservative,1900-01-01,
714,James,McCusker,Harold McCusker,38,Ulster Unionist Party,1900-01-01,
193,Siobhain,McDonagh,Dame Siobhain McDonagh,15,Labour,1997-05-01,
1364,Oonagh,McDonald,Dr Oonagh McDonald,15,Labour,1900-01-01,
4269,Andrew,McDonald,Andy McDonald,15,Labour,2012-11-29,
4393,Stuart,McDonald,Stuart C McDonald,29,Scottish National Party,2015-05-07,2024-05-30
4461,Stewart,McDonald,Stewart Malcolm McDonald,29,Scottish National Party,2015-05-07,2024-05-30
4269,Andrew,McDonald,Andy McDonald,8,Independent,2023-10-30,
4269,Andrew,McDonald,Andy McDonald,15,Labour,2024-03-11,
178,John,McDonnell,John McDonnell,15,Labour,1997-05-01,
1596,Alasdair,McDonnell,Dr Alasdair McDonnell,31,Social Democratic & Labour Party,2005-05-05,2017-05-03
178,John,McDonnell,John McDonnell,8,Independent,2024-07-23,
4646,Columba,McElduff,Barry McElduff,30,Sinn Féin,2017-06-08,2018-01-08
4646,Columba,McElduff,Barry McElduff,8,Independent,2018-01-08,2018-01-16
917,Francis,McElhone,Frank McElhone,15,Labour,1900-01-01,
977,Helen,McElhone,Mrs Helen McElhone,15,Labour,1900-01-01,2013-06-05
1587,Patrick,McFadden,Pat McFadden,15,Labour,2005-05-05,
4148,John,McFall,Lord McFall of Alcluith,15,Labour,1987-06-11,2016-09-01
4148,John,McFall,Lord McFall of Alcluith,49,Non-affiliated,2016-09-01,
4148,John,McFall,Lord McFall of Alcluith,49,Non-affiliated,2016-09-01,
4148,John,McFall,Lord McFall of Alcluith,15,Labour,2016-09-01,
4148,John,McFall,Lord McFall of Alcluith,283,Lord Speaker,2021-05-01,
4428,Natalie,McGarry,Natalie McGarry,29,Scottish National Party,2015-05-07,2015-11-24
4428,Natalie,McGarry,Natalie McGarry,8,Independent,2015-11-24,2017-05-03
4458,Conor,McGinn,Conor McGinn,15,Labour,2015-05-07,2022-12-07
4458,Conor,McGinn,Conor McGinn,8,Independent,2022-12-07,2024-05-30
1515,James,McGovern,Jim McGovern,15,Labour,2005-05-05,2015-03-30
4083,Alison,McGovern,Alison McGovern,15,Labour,2010-05-06,
656,Edward,McGrady,Mr Eddie McGrady,31,Social Democratic & Labour Party,1987-06-11,2013-11-11
651,James,McGuinness,Mr Martin McGuinness,30,Sinn Féin,1997-05-01,
1330,Michael,McGuire,Michael McGuire,15,Labour,1900-01-01,
636,Anne,McGuire,Dame Anne McGuire,15,Labour,1997-05-01,2015-03-30
4342,Elizabeth,McInnes,Liz McInnes,15,Labour,2014-10-09,2019-11-06
384,Anne,McIntosh,Baroness McIntosh of Pickering,4,Conservative,1997-05-01,
370,Shona,McIsaac,Shona McIsaac,15,Labour,1997-05-01,
918,Allen,McKay,Allen McKay,15,Labour,1900-01-01,2013-05-02
1419,Ann,McKechin,Ann McKechin,15,Labour,2001-06-07,2015-03-30
1246,William,McKelvey,William McKelvey,15,Labour,1900-01-01,
584,Rosemary,McKenna,Rosemary McKenna,15,Labour,1997-05-01,
4246,Iain,McKenzie,Iain McKenzie,15,Labour,2011-06-30,2015-03-30
4125,Catherine,McKinnell,Catherine McKinnell,15,Labour,2010-05-06,
4437,Elizabeth Anne,McLaughlin,Anne McLaughlin,29,Scottish National Party,2015-05-07,2024-05-30
580,Henry,McLeish,Mr Henry McLeish,15,Labour,1987-06-11,
333,Patrick,McLoughlin,Lord McLoughlin,4,Conservative,1986-05-08,
1319,Andrew,McMahon,Andy McMahon,15,Labour,1900-01-01,
4569,James,McMahon,Jim McMahon,15,Labour,2015-12-03,
1670,Francis,McManus,Francis McManus,20,Unity,1900-01-01,
667,Gordon,McMaster,Gordon McMaster,15,Labour,1990-11-29,
1317,Thomas,McMillan,Thomas McMillan,15,Labour,1900-01-01,
4632,Anna,McMorrin,Anna McMorrin,15,Labour,2017-06-08,
1290,Robert,McNair-Wilson,Sir Michael McNair-Wilson,4,Conservative,1900-01-01,
1249,Patrick,McNair-Wilson,Sir Patrick McNair-Wilson,4,Conservative,1964-10-15,
919,Tom,McNally,Lord McNally,17,Liberal Democrat,1995-12-20,
4424,John,McNally,John McNally,29,Scottish National Party,2015-05-07,2024-05-30
375,Joseph,McNamara,Mr Kevin McNamara,15,Labour,1966-01-27,
176,Anthony,McNulty,Mr Tony McNulty,15,Labour,1997-05-01,
4093,Stephen,McPartland,Stephen McPartland,4,Conservative,2010-05-06,2024-05-30
1349,Albert,McQuarrie,Sir Albert McQuarrie,4,Conservative,1900-01-01,
711,Robert,McTaggart,Robert McTaggart,15,Labour,1980-06-26,
4084,Esther,McVey,Esther McVey,4,Conservative,2010-05-06,
65,Joseph,McWalter,Mr Tony McWalter,15,Labour,1997-05-01,
517,John,McWilliam,Mr John McWilliam,15,Labour,1979-05-03,2009-11-17
454,Michael,Meacher,Mr Michael Meacher,15,Labour,1970-06-18,2015-10-21
1376,Michael,Meadowcroft,Michael Meadowcroft,16,Liberal,1900-01-01,
361,Joseph,Meale,Sir Alan Meale,15,Labour,1987-06-11,2017-05-03
4000,James,Mearns,Ian Mearns,15,Labour,2010-05-06,2024-05-30
1134,David,Mellor,David Mellor,4,Conservative,1979-05-03,
3998,Mark,Menzies,Mark Menzies,4,Conservative,2010-05-06,
3998,Mark,Menzies,Mark Menzies,8,Independent,2024-04-17,2024-05-30
1435,Patrick,Mercer,Patrick Mercer,4,Conservative,2001-06-07,2013-05-31
1435,Patrick,Mercer,Patrick Mercer,8,Independent,2013-05-31,2014-04-30
4485,John,Mercer,Johnny Mercer,4,Conservative,2015-05-07,2024-05-30
4442,Huw,Merriman,Huw Merriman,4,Conservative,2015-05-07,2024-05-30
347,Gillian,Merron,Baroness Merron,15,Labour,1997-05-01,
4092,Stephen,Metcalfe,Stephen Metcalfe,4,Conservative,2010-05-06,2024-05-30
921,Anthony,Meyer,Sir Anthony Meyer,4,Conservative,1900-01-01,
562,Alun,Michael,Alun Michael,15,Labour,1987-06-11,
398,William,Michie,Mr Bill Michie,15,Labour,1983-06-09,
575,Janet,Michie,Mrs Ray Michie,17,Liberal Democrat,1988-03-02,2008-05-06
1366,Ian,Mikardo,Ian Mikardo,15,Labour,1900-01-01,
507,Alan,Milburn,Mr Alan Milburn,15,Labour,1992-04-09,
1452,David,Miliband,David Miliband,15,Labour,2001-06-07,2013-04-15
1510,Edward,Miliband,Ed Miliband,15,Labour,2005-05-05,
704,Bruce,Millan,Bruce Millan,15,Labour,1900-01-01,2013-02-21
4746,Robin,Millar,Robin Millar,4,Conservative,2019-12-12,2024-05-30
1187,Hilary,Miller,Sir Hal Miller,4,Conservative,1900-01-01,2015-03-21
1031,Maurice,Miller,Dr Maurice Miller,15,Labour,1964-10-15,
428,Andrew,Miller,Andrew Miller,15,Labour,1992-04-09,2015-03-30
1480,Maria,Miller,Dame Maria Miller,4,Conservative,2005-05-05,2024-05-30
688,Stephen,Milligan,Stephen Milligan,4,Conservative,1992-04-09,
4454,Amanda,Milling,Dame Amanda Milling,4,Conservative,2015-05-07,2024-05-30
1673,Stratton,Mills,Stratton Mills,1,Alliance,1900-01-01,
1135,Iain,Mills,Iain Mills,4,Conservative,1979-05-03,
4136,Nigel,Mills,Nigel Mills,4,Conservative,2010-05-06,2024-05-30
1523,Anne,Milton,Anne Milton,4,Conservative,2005-05-05,
1523,Anne,Milton,Anne Milton,8,Independent,2019-09-03,
4811,Navendu,Mishra,Navendu Mishra,15,Labour,2019-12-12,
1674,Thomas,Mitchell,Thomas Mitchell,30,Sinn Féin,1900-01-01,
1184,David,Mitchell,Sir David Mitchell,4,Conservative,1900-01-01,
372,Austin,Mitchell,Austin Mitchell,15,Labour,1977-04-28,2015-03-30
1211,Andrew,Mitchell,Mr Andrew Mitchell,4,Conservative,1987-06-11,
922,Roger,Moate,Sir Roger Moate,4,Conservative,1900-01-01,
1410,Anne,Moffat,Anne Moffat,15,Labour,2001-06-07,
113,Laura,Moffatt,Laura Moffatt,15,Labour,1997-05-01,
4804,Gagan,Mohindra,Mr Gagan Mohindra,4,Conservative,2019-12-12,
1475,Christopher,Mole,Chris Mole,15,Labour,2001-11-22,
4274,Francis,Molloy,Francie Molloy,30,Sinn Féin,2013-03-07,2024-05-30
1961,James,Molyneaux,Lord Molyneaux of Killead,6,Crossbench,1997-06-10,2015-03-09
4443,Carol,Monaghan,Carol Monaghan,29,Scottish National Party,2015-05-07,2024-05-30
4383,Paul,Monaghan,Dr Paul Monaghan,29,Scottish National Party,2015-05-07,2017-05-03
1675,Ernle,Money,Ernle Money,4,Conservative,1900-01-01,2013-04-14
1238,Hector,Monro,Sir Hector Monro,4,Conservative,1900-01-01,
1266,William,Montgomery,Sir Fergus Montgomery,4,Conservative,1959-10-08,2013-03-19
1490,Madeleine,Moon,Mrs Madeleine Moon,15,Labour,2005-05-05,2019-11-06
621,Lewis,Moonie,Lord Moonie,15,Labour,1987-06-11,2019-05-14
621,Lewis,Moonie,Lord Moonie,49,Non-affiliated,2019-05-15,2022-04-28
1676,Eric,Moonman,Eric Moonman,15,Labour,1900-01-01,
1022,John,Moore,Lord Moore of Lower Marsh,4,Conservative,1992-07-03,2019-05-20
638,Michael,Moore,Michael Moore,17,Liberal Democrat,1997-05-01,2015-03-30
4669,Damien,Moore,Damien Moore,4,Conservative,2017-06-08,2024-05-30
4861,Robert,Moore,Robbie Moore,4,Conservative,2019-12-12,
3,Margaret,Moran,Margaret Moran,15,Labour,1997-05-01,
3,Margaret,Moran,Margaret Moran,8,Independent,2010-03-22,
4656,Layla,Moran,Layla Moran,17,Liberal Democrat,2017-06-08,
4017,Penelope,Mordaunt,Penny Mordaunt,4,Conservative,2010-05-06,2024-05-30
1548,Jessica,Morden,Jessica Morden,15,Labour,2005-05-05,
563,Hywel,Morgan,Mr Rhodri Morgan,15,Labour,1987-06-11,
561,Julie,Morgan,Julie Morgan,15,Labour,1997-05-01,
604,Alasdair,Morgan,Mr Alasdair Morgan,29,Scottish National Party,1997-05-01,
4027,Nicky,Morgan,Baroness Morgan of Cotes,4,Conservative,2010-05-06,
4653,Stephen,Morgan,Stephen Morgan,15,Labour,2017-06-08,
4027,Nicky,Morgan,Baroness Morgan of Cotes,49,Non-affiliated,2024-11-01,
1678,Morgan,Morgan-Giles,Sir Morgan Morgan-Giles,4,Conservative,1900-01-01,2013-05-04
377,Elliot,Morley,Mr Elliot Morley,15,Labour,1987-06-11,2010-02-08
377,Elliot,Morley,Mr Elliot Morley,8,Independent,2010-02-08,2010-03-25
377,Elliot,Morley,Mr Elliot Morley,15,Labour,2010-03-25,
4012,Graeme,Morrice,Graeme Morrice,15,Labour,2010-05-06,2015-03-30
1341,Charles,Morris,Charles Morris,15,Labour,1900-01-01,2012-01-08
565,John,Morris,Lord Morris of Aberavon,15,Labour,1959-10-08,2023-06-05
305,Estelle,Morris,Baroness Morris of Yardley,15,Labour,1992-04-09,
1906,Alfred,Morris,Lord Morris of Manchester,15,Labour,1997-10-06,2012-08-12
1251,Michael,Morris,Lord Naseby,4,Conservative,1997-10-28,
3992,James,Morris,James Morris,4,Conservative,2010-05-06,2024-05-30
4135,David,Morris,David Morris,4,Conservative,2010-05-06,2024-05-30
4249,Anne Marie,Morris,Anne Marie Morris,4,Conservative,2010-05-06,2017-07-10
3973,Grahame,Morris,Grahame Morris,15,Labour,2010-05-06,
4249,Anne Marie,Morris,Anne Marie Morris,8,Independent,2017-07-10,2017-12-12
4249,Anne Marie,Morris,Anne Marie Morris,4,Conservative,2017-12-12,
4249,Anne Marie,Morris,Anne Marie Morris,8,Independent,2022-01-12,
4249,Anne Marie,Morris,Anne Marie Morris,4,Conservative,2022-05-12,2024-05-30
1277,Peter,Morrison,Sir Peter Morrison,4,Conservative,1900-01-01,
1236,Charles,Morrison,Sir Charles Morrison,4,Conservative,1900-01-01,
4759,Joy,Morrissey,Joy Morrissey,4,Conservative,2019-12-12,
1340,George,Morton,George Morton,15,Labour,1900-01-01,
4358,Wendy,Morton,Wendy Morton,4,Conservative,2015-05-07,
3954,Stephen,Mosley,Stephen Mosley,4,Conservative,2010-05-06,2015-03-30
120,Malcolm,Moss,Mr Malcolm Moss,4,Conservative,1987-06-11,
406,Kali,Mountford,Kali Mountford,15,Labour,1997-05-01,
4080,David,Mowat,David Mowat,4,Conservative,2010-05-06,2017-05-03
503,Marjorie,Mowlam,Dr Mo Mowlam,15,Labour,1987-06-11,
1336,Roland,Moyle,Roland Moyle,15,Labour,1900-01-01,
